Node Number = 1528
Cell Number = 2900
     873      948     1432      833      873
     874      835      850       66      874
     875      850     1192       66      875
     876      136      835       66      876
     877       66      901      136      877
     878      475      901       66      878
     879       66     1192      475      879
     880     1079     1159      322      880
     881      322     1402     1400      881
     882     1159     1216      322      882
     883     1216     1402      322      883
     884      737     1079      322      884
     885      322     1400      737      885
     886     1104     1173      578      886
     887      717      892      578      887
     888      755     1104      578      888
     889      578      892      755      889
     890      836      979      834      890
     891      834     1253      836      891
     892      861     1253      834      892
     893      834      979      902      893
     894      272      802       67      894
     895       67     1014      272      895
     896      802     1056       67      896
     897       67     1056      895      897
     898      146     1365       67      898
     899       67      895      146      899
     900       67     1365     1014      900
     901      323     1057      807      901
     902      807     1081      323      902
     903      323     1081      761      903
     904      761     1202      323      904
     905      776      778      579      905
     906      778     1454      579      906
     907      579     1454      816      907
     908     1065     1525       68      908
     909      155     1065       68      909
     910       68      999      155      910
     911      989     1426       68      911
     912       68     1525      989      912
     913       68     1426      999      913
     914      530      840      324      914
     915      324      712      530      915
     916      840     1461      324      916
     917      324     1207      660      917
     918      660      712      324      918
     919      324     1461     1207      919
     920       69     1291     1050      920
     921     1050     1501       69      921
     922     1265     1291       69      922
     923      325      888      528      923
     924      528      925      325      924
     925      325     1466     1389      925
     926      925     1466      325      926
     927      325     1389      491      927
     928      491      888      325      928
     929     1032     1151      581      929
     930      837     1411      923      930
     931     1216     1411      837      931
     932       70     1313      830      932
     933      830     1108       70      933
     934     1111     1313       70      934
     935       70     1108      694      935
     936      326     1235      961      936
     937      961      991      326      937
     938      326     1377     1235      938
     939     1261     1377      326      939
     940      582     1084     1025      940
     941      689     1084      582      941
     942      582      730      689      942
     943      582      897      730      943
     944      838      932      900      944
     945      838     1404      932      945
     946      341      401       71      946
     947      401     1234       71      947
     948      878     1011      327      948
     949      327     1463     1390      949
     950     1011     1463      327      950
     951      583     1214      818      951
     952      583      818      601      952
     953      601     1160      583      953
     954      842     1481      839      954
     955      839     1481      976      955
     956      263      446       72      956
     957       72     1519      263      957
     958       72     1317      607      958
     959      607     1519       72      959
     960      440     1317       72      960
     961       72      446      440      961
     962      328      484      391      962
     963      715     1323      328      963
     964      584     1450      883      964
     965      584     1018      753      965
     966       73     1475      111      966
     967      111      224       73      967
     968       73      571      138      968
     969      138     1475       73      969
     970      224      571       73      970
     971      329      925      855      971
     972      855     1464      329      972
     973      329     1438     1135      973
     974      329     1464     1438      974
     975     1249     1330      841      975
     976     1282     1369       74      976
