Node Number = 1528
     270484.701025      476591.066709      24.9022
     295073.874022      499705.848240     513.0230
     237911.505563      458780.739204     829.4569
     317986.975685      518052.439888     201.2894
     286796.113002      451659.368183     588.7636
     264719.575878      453843.617996      33.0110
     253824.106384      491590.736659     177.6796
     270980.306782      519190.662808     260.9906
     260952.400170      501214.059060     264.9107
     263810.496323      449651.554224      37.4755
     253487.239437      504962.584979     334.3032
     243006.282822      480811.254920     733.2728
     275085.784141      492457.048321     118.5062
     273037.984672      480964.870880     158.8246
     266470.270545      450470.243443      28.0007
     267620.279454      515374.876462     230.6623
     288096.492067      506819.601483     514.3134
     266849.035200      458229.102573      52.8696
     317885.245203      473111.888313      10.3278
     264122.424009      462642.165506      14.8713
     238277.241941      467021.851400     741.1236
     249794.576219      524860.834606     905.7953
     264398.026855      449650.088631      37.2284
     282114.892487      514879.370374     341.2059
     235598.965121      508101.036256    1644.8740
     249783.321142      493180.606170     501.2829
     243795.472276      489775.577020     953.1716
     277812.897712      472125.233086      14.7401
     309422.317196      474365.392874     222.3352
     268166.776177      453282.689340      21.4551
     269751.663694      531467.946931    1295.5928
     268639.122625      458470.750418      39.4617
     265693.492157      449959.547269      24.8678
     311781.988827      497490.937209     290.4424
     263596.678288      450494.498597      31.9420
     240356.421883      489367.914761    1222.8228
     302351.718710      454268.915458     437.6362
     265150.474907      450017.570564      22.8624
     265708.388382      449861.796053      25.2546
     273410.742772      512142.817382     240.9168
     301119.435804      470415.106455     386.0136
     294491.306730      493777.274431     455.7892
     265263.799891      449839.645200      23.4426
     242073.561506      449705.776930     348.3874
     245966.609173      507918.369773     814.3090
     311810.080913      528535.631619     422.9056
     245926.415066      472007.860232     211.9342
     270876.208954      511472.922281     246.6560
     291256.097222      501109.181929     493.9345
     263588.372301      501437.647029     251.1638
     265511.843008      449874.064491      24.3993
     265802.968141      450981.454408      22.6236
     242086.858114      504132.913176    1245.8452
     242068.204663      506729.850747    1139.1971
     297848.215115      529560.879858     486.0959
     264045.960294      454429.949357      32.3678
     298225.166720      496573.793946     457.9456
     293593.039616      449577.261782     573.8675
     286279.822480      513916.405474     507.5734
     297899.590684      480332.753335     399.9088
     245821.451778      527045.027825    1232.2915
     264857.195094      449965.497059      25.5588
     247610.165739      485901.117172     593.5876
     240437.106916      481941.881958     968.9849
     282508.912566      457819.791632     301.6280
     249887.530637      513818.360074     432.3659
     307017.335243      524225.955878     440.6396
     244878.114922      454241.665572     131.2935
     282863.056283      485996.221486     261.8967
     254248.137436      518211.959808     530.1619
     280478.564952      486046.657531     204.6979
     277885.069130      477141.167209      18.5937
     315791.947622      480968.475335      41.8925
     292618.979186      495446.619512     455.6163
     301839.469826      458845.545105     415.4698
     286939.721315      531416.681818     941.4413
     274473.297118      527482.012075     280.6796
     307363.682212      485281.595759     288.4930
     305524.863227      507549.492432     347.4740
     266947.314938      451031.413344      30.9595
     247688.075552      480872.532981     434.2216
     261936.297902      531491.256563    1456.6214
     253718.031548      515856.331362     367.9677
     273192.670743      488443.345349     118.7101
     300465.836935      517612.361161     501.2552
     297278.097266      486870.570186     391.0819
     255153.080856      513624.165180     179.4548
     303164.795956      484289.518111     319.1446
     245234.258753      487404.504444     804.5559
     308803.556845      521982.327277     410.6715
     261633.356466      487581.960654     158.5372
     310720.701767      515807.776148     330.8489
